Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786971024,1500,,Aggregated,32.100000,0.000000,13000,22000,29000,35000,51000,68000,89000,106000,154000,191000,199000,16346,1943,13000,21067.484403566563,265.80219995230436,198986.75370001,213.61966230270403
1786971025,1500,,Aggregated,30.500000,0.000000,13000,22000,29000,35000,51000,69000,89000,106000,154000,191000,199000,16415,1943,13000,21134.314078708434,265.80219995230436,198986.75370001,213.88266829119706
1786971026,1500,,Aggregated,30.500000,0.100000,13000,22000,30000,35000,51000,69000,89000,106000,154000,191000,199000,16433,1943,13000,21162.835147392365,265.80219995230436,198986.75370001,213.98253514270067
1786971027,1500,,Aggregated,29.900000,0.100000,13000,22000,30000,35000,51000,69000,89000,106000,154000,191000,199000,16461,1943,13000,21192.590243496685,265.80219995230436,198986.75370001,214.10910637263837
1786971028,1500,,Aggregated,33.600000,0.100000,13000,22000,30000,35000,51000,69000,89000,106000,154000,191000,199000,16470,1943,13000,21201.699449459556,265.80219995230436,198986.75370001,214.129386763813
1786971029,1500,,Aggregated,32.000000,0.100000,13000,22000,30000,35000,51000,69000,89000,106000,154000,191000,199000,16479,1943,13000,21210.12635121057,265.80219995230436,198986.75370001,214.13004429880453
1786971030,1500,,Aggregated,29.900000,0.100000,13000,22000,30000,35000,52000,69000,89000,106000,154000,191000,199000,16498,1945,13000,21231.459537028666,265.80219995230436,198986.75370001,214.13098557400897
1786971031,1500,,Aggregated,26.200000,0.100000,13000,22000,30000,35000,52000,69000,89000,106000,155000,191000,199000,16550,1946,13000,21270.904139909275,265.80219995230436,198986.75370001,213.73770392749245
1786971032,1500,,Aggregated,23.500000,0.100000,13000,22000,30000,35000,52000,69000,89000,106000,155000,191000,199000,16608,1946,13000,21326.4893523241,265.80219995230436,198986.75370001,214.09983140655106
1786971033,1500,,Aggregated,26.000000,0.300000,13000,22000,30000,35000,52000,69000,89000,106000,155000,191000,199000,16629,1946,13000,21363.32370339759,265.80219995230436,198986.75370001,214.19850862950267
1786971034,1500,,Aggregated,27.600000,0.400000,13000,22000,30000,35000,52000,69000,89000,106000,155000,191000,199000,16651,1946,13000,21388.212797519573,265.80219995230436,198986.75370001,214.32286349168217
1786971035,1500,,Aggregated,31.800000,0.400000,13000,22000,30000,35000,52000,69000,90000,106000,156000,199000,220000,16668,1946,13000,21421.97869177458,265.80219995230436,219545.56590004358,214.43370530357572
1786971036,1500,,Aggregated,29.700000,0.300000,13000,22000,30000,35000,52000,69000,90000,107000,156000,199000,220000,16679,1946,13000,21434.59506869108,265.80219995230436,219545.56590004358,214.5053060735056
1786971037,1500,,Aggregated,29.300000,0.300000,13000,23000,30000,35000,52000,69000,90000,107000,156000,199000,220000,16693,1947,13000,21445.77072505234,265.80219995230436,219545.56590004358,214.50578086623136
1786971038,1500,,Aggregated,25.600000,0.300000,13000,23000,30000,35000,52000,69000,90000,107000,158000,199000,220000,16754,1950,13000,21512.877065828983,265.80219995230436,219545.56590004358,214.09042616688552
1786971039,1500,,Aggregated,23.500000,0.300000,13000,23000,30000,35000,52000,70000,90000,107000,158000,199000,220000,16797,1950,13000,21555.048508644337,265.80219995230436,219545.56590004358,213.88849199261773
1786971040,1500,,Aggregated,23.400000,0.500000,13000,23000,30000,35000,52000,70000,90000,107000,158000,199000,220000,16836,1950,13000,21587.31040103344,265.80219995230436,219545.56590004358,214.14124495129485
1786971041,1500,,Aggregated,29.200000,0.700000,13000,23000,30000,35000,52000,70000,90000,107000,158000,199000,220000,16838,1950,13000,21586.913341542877,265.80219995230436,219545.56590004358,214.1541750801758
1786971042,1500,,Aggregated,31.700000,0.700000,13000,23000,30000,36000,52000,70000,90000,107000,161000,199000,220000,16896,1950,13000,21677.55049836048,265.80219995230436,219545.56590004358,214.5278172348485
1786971043,1500,,Aggregated,31.600000,0.500000,14000,23000,30000,36000,52000,70000,90000,107000,161000,199000,220000,16919,1950,14000,21712.26232094088,265.80219995230436,219545.56590004358,214.67527631656716
1786971044,1500,,Aggregated,30.300000,0.400000,14000,23000,30000,36000,53000,70000,91000,108000,162000,199000,220000,16950,1950,14000,21761.3384883539,265.80219995230436,219545.56590004358,214.8352802359882
1786971045,1500,,Aggregated,28.900000,0.400000,14000,23000,30000,36000,53000,70000,91000,108000,162000,199000,220000,16954,1951,14000,21765.77395223538,265.80219995230436,219545.56590004358,214.82883095434707
1786971046,0,,Aggregated,29.000000,0.400000,14000,23000,30000,36000,53000,70000,91000,108000,162000,199000,220000,16964,1952,14000,21770.56163195582,265.80219995230436,219545.56590004358,214.82256543268096
